Date,PM2.5,Site Name,CBSA_NAME,STATE,COUNTY,Month
2020-04-17,3.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-18,2.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-19,3.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-20,5.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-21,4.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-22,5.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-23,1.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-24,4.8,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-25,4.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-26,6.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-27,7.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-28,7.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-29,10.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-30,9.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-05-01,7.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-02,7.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-03,5.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-04,6.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-05,3.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-06,4.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-07,6.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-08,9.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-09,14.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-10,10.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-11,7.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-12,2.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-13,3.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-14,6.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-15,3.8,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-16,6.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-17,4.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-18,0.4,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-19,1.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-20,4.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-21,4.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-22,9.1,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-23,11.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-24,10.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-25,11.4,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-26,9.2,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-27,8.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-28,7.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-29,6.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-30,2.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-31,6.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-06-01,6.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-02,8.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-03,7.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-04,11.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-05,5.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-06,4.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-07,3.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-08,0.2,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-09,-0.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-10,3.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-11,5.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-12,6.7,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-13,4.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-14,4.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-15,6.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-16,7.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-17,8.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-18,7.8,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-19,8.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-20,7.9,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-21,6.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-22,6.2,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-23,7.3,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-24,6.2,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-25,8.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-26,5.6,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-27,5.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-28,3.8,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-29,3.5,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-30,6.0,Simi Valley-Cochran Street,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-01-01,3.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-02,5.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-03,6.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-04,6.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-05,4.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-06,1.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-07,2.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-08,2.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-09,0.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-10,4.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-11,5.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-12,3.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-13,6.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-14,6.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-15,8.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-16,7.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-17,2.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-18,1.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-19,1.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-20,4.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-21,2.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-22,3.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-23,4.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-24,3.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-25,8.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-26,9.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-27,3.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-28,2.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-29,1.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-30,1.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-01-31,1.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,1
2020-02-01,2.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-02,5.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-03,2.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-04,0.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-05,3.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-06,4.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-07,7.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-08,11.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-09,8.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-10,2.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-11,1.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-12,4.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-13,6.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-14,8.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-15,7.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-16,9.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-17,8.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-18,11.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-19,11.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-20,8.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-21,7.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-22,5.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-23,5.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-24,7.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-25,1.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-26,2.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-27,3.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-28,2.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-02-29,6.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,2
2020-03-01,4.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-02,3.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-03,4.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-04,9.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-05,9.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-06,4.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-07,0.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-08,0.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-09,0.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-10,1.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-11,0.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-12,1.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-13,2.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-14,2.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-15,2.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-16,1.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-17,0.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-18,1.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-19,2.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-20,1.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-21,1.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-22,0.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-23,-0.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-24,1.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-25,0.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-26,1.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-27,4.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-28,4.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-29,5.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-30,3.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-03-31,3.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,3
2020-04-01,6.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-02,7.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-03,5.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-04,6.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-05,1.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-06,0.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-07,0.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-08,0.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-09,1.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-10,0.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-11,4.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-12,4.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-13,3.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-14,5.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-15,6.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-16,10.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-17,5.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-18,2.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-19,4.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-20,4.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-21,5.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-22,8.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-23,7.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-24,8.1,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-25,6.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-26,9.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-27,8.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-28,9.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-29,8.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-04-30,6.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,4
2020-05-01,9.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-02,6.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-03,7.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-04,9.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-05,10.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-06,10.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-07,12.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-08,13.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-09,12.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-10,8.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-11,6.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-12,5.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-13,4.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-14,6.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-15,7.6,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-16,7.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-17,2.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-18,0.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-19,4.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-20,3.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-21,6.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-22,10.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-23,10.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-24,10.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-25,11.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-26,7.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-27,5.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-28,3.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-29,1.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-30,1.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-05-31,2.5,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,5
2020-06-01,6.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-02,8.2,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-03,11.8,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-04,10.4,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-05,5.0,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-06,3.7,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-07,6.3,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
2020-06-08,3.9,El Rio-Rio Mesa School #2,"Oxnard-Thousand Oaks-Ventura, CA",California,Ventura,6
